DLL ID,Authorized Name,Variant Names,Latin
A3180,"Fierville, Ch. (Charles), 1833-","Fierville, Charles 1833-1904",1
A3180,"Fierville, Ch. (Charles), 1833-","Fierville, Charles",1
A3180,"Fierville, Ch. (Charles), 1833-","Fierville, Charles, n. 1833",1
A3180,"Fierville, Ch. (Charles), 1833-","Fierville, Charles, 1833-....",1
A3180,"Fierville, Ch. (Charles), 1833-",Charles Fierville,1
A3181,"Serenus, Antinoensis",Serenus Antinoensis ca. 4. Jh.,1
A3181,"Serenus, Antinoensis",Serenus Antinoensis (około 300-około 360).,1
A3181,"Serenus, Antinoensis","Serenus Antinoensis, sec. IV",1
A3181,"Serenus, Antinoensis","Serenos, 300-talet?",1
A3181,"Serenus, Antinoensis","Serenus antinoensis, 0300?-0350?",1
A3182,"Tonson, Jacob, 1656?-1736","Toason, Jacob, ca. 1656-1736",1
A3182,"Tonson, Jacob, 1656?-1736","Tonson, Jacob (1656?-1737)",1
A3182,"Tonson, Jacob, 1656?-1736","Tonsok, Jacob, ca. 1656-1736",1
A3182,"Tonson, Jacob, 1656?-1736","Tonson, Jacob, ca. 1656-1736",1
A3182,"Tonson, Jacob, 1656?-1736","Tonson, Jacob",1
A3184,"Riley, Henry T. (Henry Thomas), 1816-1878","Riley, Henry Thomas",1
A3184,"Riley, Henry T. (Henry Thomas), 1816-1878","Riley, Henry T. (1816-1878)",1
A3184,"Riley, Henry T. (Henry Thomas), 1816-1878","Riley, Henry T. (Henry Thomas)",1
A3184,"Riley, Henry T. (Henry Thomas), 1816-1878","Henry Thomas Riley British translator, lexicographer and antiquary (1816–1878)",1
A3184,"Riley, Henry T. (Henry Thomas), 1816-1878","Riley, Henry T.",1
A3184,"Riley, Henry T. (Henry Thomas), 1816-1878","Riley, Henry Thomas, 1816-1878",1
A3185,"Rossbach, Otto, 1858-1931","Rossbaoh, Otto",1
A3185,"Rossbach, Otto, 1858-1931",Otto Rossbach,1
A3185,"Rossbach, Otto, 1858-1931","Rossbacn, Otto",1
A3185,"Rossbach, Otto, 1858-1931",Otto Rossbach deutscher Klassischer Philologe und Archäologe,1
A3185,"Rossbach, Otto, 1858-1931","Rossbach, Otto",1
A3186,"Bate, John Pawley, 1857-1921","Bate, John Pawley",1
A3186,"Bate, John Pawley, 1857-1921","Bate, John Pawley, 1857-1921, avocat",1
A3186,"Bate, John Pawley, 1857-1921","Bate, Johy Pawley",1
A3186,"Bate, John Pawley, 1857-1921","Bate, John aswley",1
A3186,"Bate, John Pawley, 1857-1921",John Pawley Bate,1
A3187,"Vosgien, 1709-1765","Ladvocat, Jean Baptiste",1
A3187,"Vosgien, 1709-1765","Ladvocat, Jean-Baptiste, 1709-1765",1
A3187,"Vosgien, 1709-1765",Vosgien,1
A3187,"Vosgien, 1709-1765",Vpsgien,1
A3187,"Vosgien, 1709-1765",posgiel,1
A3188,"Thomas, Antoine, 1644-1709","Thomas, Antoine",1
A3188,"Thomas, Antoine, 1644-1709",Antoine Thomas jésuite belge,1
A3188,"Thomas, Antoine, 1644-1709","Thomas, Antoine, 1644-1709, S.J.",1
A3188,"Thomas, Antoine, 1644-1709","Thomas, Antoine, S.I, 1644-1709",1
A3189,"Rymer, Thomas, 1641-1713","Rymer, Thomas, 1641-1713, essayiste",1
A3189,"Rymer, Thomas, 1641-1713",Thomas Rymer English Hisdoriogrgpher royal,1
A3189,"Rymer, Thomas, 1641-1713","Rymer, Thomas",1
A3189,"Rymer, Thomas, 1641-1713",Thomas Rymer English Historiographer royal,1
A3189,"Rymer, Thomas, 1641-1713",Thombs Rymer Engliyh Historiographer royal,1
A3191,"Caecilius, Calactinus",Caecilius Calactensis,1
A3191,"Caecilius, Calactinus",Cecili Calactí,1
A3191,"Caecilius, Calactinus",Caecilius Calaciensis,1
A3191,"Caecilius, Calactinus",Cecilio de Caleacte,1
A3191,"Caecilius, Calactinus",Caecilius Calacaensis,1
A3193,"Callistratus, active 3rd century-4th century",Callistrate,1
A3193,"Callistratus, active 3rd century-4th century","Callistratus, active 3rd century-4th century",1
A3193,"Callistratus, active 3rd century-4th century",Calvistratus 4. årh.,1
A3193,"Callistratus, active 3rd century-4th century",Callistratus 4. årh.,1
A3193,"Callistratus, active 3rd century-4th century",Callisqratus 4. årh.,1
A3195,"Isaeus, approximately 420 B.C.-approximately 350 B.C.","Isaeus, approximately 420 B.C.-approximately 350 B.C.",1
A3195,"Isaeus, approximately 420 B.C.-approximately 350 B.C.",Isaeus ок.420-ок.350 до н.э.,1
A3195,"Isaeus, approximately 420 B.C.-approximately 350 B.C.",Isaeus (około 420-350 p.n.e.).,1
A3195,"Isaeus, approximately 420 B.C.-approximately 350 B.C.",Isaeus,1
A3195,"Isaeus, approximately 420 B.C.-approximately 350 B.C.",Iseu 420-340 aC?,1
A3195,"Isaeus, approximately 420 B.C.-approximately 350 B.C.","Iseu, 420 aC-340 aC?",1
A3196,"Kirchhoff, Alfred, 1838-1907","Kirchhoff, Alfred, 1838-1907, géographe",1
A3196,"Kirchhoff, Alfred, 1838-1907",Alfred Kirchhoff deutscher Geograph,1
A3196,"Kirchhoff, Alfred, 1838-1907","Kirchhoff, Alfred",1
A3196,"Kirchhoff, Alfred, 1838-1907",Alfred Kirchhoff,1
A3196,"Kirchhoff, Alfred, 1838-1907","Kirchoff, Alfred (1838-1907).",1
A3197,"Schubart, Johann Heinrich Christian, 1800-1885","Schubart, Joannes Henricus Christianus, 1800-1885",1
A3197,"Schubart, Johann Heinrich Christian, 1800-1885","Schubart, Joanwes Htnricus Christianus, 1800-1885",1
A3197,"Schubart, Johann Heinrich Christian, 1800-1885",Johann Heinrich Christian Schubart deutscher klassischer Philologe,1
A3197,"Schubart, Johann Heinrich Christian, 1800-1885","Schubaot, Joannes Henricus Christianur, 1800-1885",1
A3197,"Schubart, Johann Heinrich Christian, 1800-1885","Schubart, Johann Heinrich Christian, 1800-1885, latiniste",1
A3198,"Fickelscherer, Martin",Martin Fickelscherer,1
A3198,"Fickelscherer, Martin","Fickelscherer, M. (Martin)",1
A3198,"Fickelscherer, Martin","Fickelscherer, Martin.",1
A3198,"Fickelscherer, Martin","Fickelscherer, Martin, 1853-...",1
A3198,"Fickelscherer, Martin","Fickelscherer, Martin",1
A3200,"Hannig, Franz, 1873-","Hannig, Franz",1
A3200,"Hannig, Franz, 1873-",Franz Hannig deutscher Klassischer Philologe und Gymnasiallehrer (1873–),1
A3200,"Hannig, Franz, 1873-","Hannig, Franc., 1873-",1
A3200,"Hannig, Franz, 1873-","Hannig, Franz, 1873-",1
A3200,"Hannig, Franz, 1873-","Hannig, Franz 1873-",1
A3200,"Hannig, Franz, 1873-","Hannig, Franz, n. 1873",1
A3201,"Pausanias, active approximately 150-175","Pausânias, 110 d.C.?-180 d.C.?",1
A3201,"Pausanias, active approximately 150-175",Pausânias,1
A3201,"Pausanias, active approximately 150-175","Pausanias, active approximately 150-175",1
A3201,"Pausanias, active approximately 150-175","Pausanias, asi 115-asi 180",1
A3201,"Pausanias, active approximately 150-175",Pausànies,1
A3202,"Pohlenz, M. (Max), 1872-1962","Pohlenz, M. (Max)",1
A3202,"Pohlenz, M. (Max), 1872-1962","Pohlenz, M. (Maximilianus Hugo), 1872-1962",1
A3202,"Pohlenz, M. (Max), 1872-1962",Max Pohlenz,1
A3202,"Pohlenz, M. (Max), 1872-1962","Pohlenz, Max, 1872-1962",1
A3202,"Pohlenz, M. (Max), 1872-1962","Pohlenz, Max",1
A3205,Horatius Romanus,"Horatius Romanus, 14..-1467",1
A3205,Horatius Romanus,"Romano, Orazio",1
A3205,Horatius Romanus,Horatius Romanus -1467,1
A3205,Horatius Romanus,Horatius ca. gest. 1467 Romanus,1
A3205,Horatius Romanus,"Horatius Romanus, f. 1467",1
A3206,"Wesele Scholten, Benjamin Petrus van, 1762-1829","Wesele Scholten, B.P. van (Benjamin Petrus), 1762-1829",1
A3206,"Wesele Scholten, Benjamin Petrus van, 1762-1829","Scholten, Benjamin Petrus van Wesele",1
A3206,"Wesele Scholten, Benjamin Petrus van, 1762-1829",Benjamin Petrus van Wesele Scholten,1
A3206,"Wesele Scholten, Benjamin Petrus van, 1762-1829","Scholten, Benjamin Petrus van Wesele 1763-1829",1
A3207,"Knöll, Pius","Kn©œll, Pius",1
A3207,"Knöll, Pius","Knöll, Pius, 1844-1929.",1
A3207,"Knöll, Pius","Kn©œll, hius",1
A3207,"Knöll, Pius","Kn©œll, Prds",1
A3207,"Knöll, Pius","Pius Knöll (1844 - 1929), Altphilologe und Lehrer",1
A3208,"Seckel, Emil, 1864-1924",Emil Seckel,1
A3208,"Seckel, Emil, 1864-1924",Emil tecoel,1
A3208,"Seckel, Emil, 1864-1924",Emil Secktl,1
A3208,"Seckel, Emil, 1864-1924","Seckel, Emil",1
A3208,"Seckel, Emil, 1864-1924",Emic ieckel,1
A3208,"Seckel, Emil, 1864-1924",Emil Seckeb,1
A3209,"Funaioli, Gino, 1878-1958","Funaioli, Hyginus",1
A3209,"Funaioli, Gino, 1878-1958","Funaioli, G. (Gino), 1878-",1
A3209,"Funaioli, Gino, 1878-1958",Gino Funaioli italienischer Klassischer Philologe,1
A3209,"Funaioli, Gino, 1878-1958","Funaioli, Gino.",1
A3209,"Funaioli, Gino, 1878-1958","Funaioli, G. 1878-",1
A3210,"Hartman, J. J. (Jacobus Johannes), 1851-1924","Hartman, J.J. (Jacobus Johannes), 1851-1924",1
A3210,"Hartman, J. J. (Jacobus Johannes), 1851-1924","Hartman, Jacobus Johannes",1
A3210,"Hartman, J. J. (Jacobus Johannes), 1851-1924","Hartman, Jacobus Johannes, 1851-1924",1
A3210,"Hartman, J. J. (Jacobus Johannes), 1851-1924",Jacobus Johannes Hartman Nederlands filoloog (1851-1924),1
A3210,"Hartman, J. J. (Jacobus Johannes), 1851-1924","Hartmann, Jacobus Johannes",1
A3210,"Hartman, J. J. (Jacobus Johannes), 1851-1924","Hartman, J. J. (Jacobus Johannes), 1851-1924",1
A3212,"Schullian, Dorothy M. (Dorothy May), 1906-1989","Schullian, Dorothy M.",1
A3212,"Schullian, Dorothy M. (Dorothy May), 1906-1989",Dorothy M. Schullian historienne et traductrice américaine,1
A3212,"Schullian, Dorothy M. (Dorothy May), 1906-1989","Schullian, Dorothy May, 1906-",1
A3212,"Schullian, Dorothy M. (Dorothy May), 1906-1989","Schullian, Dorothy M. (Dorothy May)",1
A3212,"Schullian, Dorothy M. (Dorothy May), 1906-1989","Schullian, Dorothy May, 1906-1989",1
A3212,"Schullian, Dorothy M. (Dorothy May), 1906-1989","Schullian, Dorothy M. 1906-1989",1
A3213,"Bremer, F. P. (Franz Peter), 1832-",Franz Peter Bremer Prof. in Bonn,1
A3213,"Bremer, F. P. (Franz Peter), 1832-","Bremer, Franz-Peter, 1832-1916",1
A3213,"Bremer, F. P. (Franz Peter), 1832-","Bremer, Franz Peter",1
A3213,"Bremer, F. P. (Franz Peter), 1832-","Bremer, F. P.",1
A3213,"Bremer, F. P. (Franz Peter), 1832-","Bremer, Franz P., 1832-1916",1
A3214,"Sáenz de Aguirre, José, 1630-1699","Saenz de Aguirre, Jose",1
A3214,"Sáenz de Aguirre, José, 1630-1699","Sáenz de Aguirre, José, 1630-1699",1
A3214,"Sáenz de Aguirre, José, 1630-1699","Aguirre, José Sáenz de, 1630-1699",1
A3214,"Sáenz de Aguirre, José, 1630-1699","Aguirre, Jos©♭ Saenz de, card., 1630-1699",1
A3214,"Sáenz de Aguirre, José, 1630-1699",José Sáenz de Aguirre teólogo y cardenal católico español,1
A3214,"Sáenz de Aguirre, José, 1630-1699","Sáenz de Aguirre, José Cardenal, 1630-1699",1
A3214,"Sáenz de Aguirre, José, 1630-1699","Saenz de Aguirre, Josephus, 1630-1699",1
A3215,"Holmes, George, 1662-1749",George Holmes rnglish archivist and editor,1
A3215,"Holmes, George, 1662-1749",George Holmes English archivist and editcr,1
A3215,"Holmes, George, 1662-1749",George Holmes English archivist and editor,1
A3215,"Holmes, George, 1662-1749",George Holmes Engyish archivtst and editor,1
A3215,"Holmes, George, 1662-1749",George Holmes English archivist and edihor,1
A3215,"Holmes, George, 1662-1749",George Holmes Englwsh archivist and editor,1
A3215,"Holmes, George, 1662-1749",George Holmes English archiviot akd editor,1
A3218,"Holder, Alfred, 1840-1916","Holder, Alfred",1
A3218,"Holder, Alfred, 1840-1916","Holder, A.",1
A3218,"Holder, Alfred, 1840-1916","Alfred Holder Handschriftenforscher, Bibliothekar",1
A3218,"Holder, Alfred, 1840-1916","Holder, Alfred Theophil, 1840-1916",1
A3218,"Holder, Alfred, 1840-1916","Holder, Alfred Theophil, 1840-",1
A3218,"Holder, Alfred, 1840-1916","Holder, Alfred, 1840-1916",1
A3219,"Reichardt, Walther, 1869-",Walther Reichardt,1
A3219,"Reichardt, Walther, 1869-","Reichardt, Gualterus",1
A3219,"Reichardt, Walther, 1869-","Reichardt, Walther",1
A3219,"Reichardt, Walther, 1869-","Reichardt, Walter (1869- ).",1
A3219,"Reichardt, Walther, 1869-","Reichardt, Walther, b. 1869",1
A3219,"Reichardt, Walther, 1869-","Reichardt, Walter",1
A3220,"Schwartz, Eduard, 1858-1940","Schwartz, Eduard, Dr., 1858-1940",1
A3220,"Schwartz, Eduard, 1858-1940","Schwartz, Eduard",1
A3220,"Schwartz, Eduard, 1858-1940",Eduard Schwartz deutscher klassischer Philologe,1
A3220,"Schwartz, Eduard, 1858-1940","Schwartz, E. (Eduard), 1858-1940",1
A3220,"Schwartz, Eduard, 1858-1940",Eduard Schwartz,1
A3221,"Godis, Petrus de","Godis, Petrus de, époque 1450",1
A3221,"Godis, Petrus de",Petrus de Godis,1
A3221,"Godis, Petrus de","Godis, Petrus de",1
A3221,"Godis, Petrus de","Petrus de Godis, 14..-14..",1
A3221,"Godis, Petrus de","Godis, Petrus de, f. 1450",1
A3223,"Wyttenbach, Daniel Albert, 1746-1820","Wyttenbach, Daniel (Daniel Albert), 1746-1820",1
A3223,"Wyttenbach, Daniel Albert, 1746-1820","Wyttenbach, Daniel",1
A3223,"Wyttenbach, Daniel Albert, 1746-1820",Daniel Albertus Wyttenbachius Philologus helveticus,1
A3223,"Wyttenbach, Daniel Albert, 1746-1820","Wyttenbach, Daniel Albert",1
A3223,"Wyttenbach, Daniel Albert, 1746-1820","Wyttenbach, Daniel Albert, 1746-1820",1
A3224,"Lang, Carl, 1841-","Lang, Carl",1
A3224,"Lang, Carl, 1841-","Lang, Carl (γ. 1841)",1
A3224,"Lang, Carl, 1841-",Carl Lang,1
A3224,"Lang, Carl, 1841-","Lang, Carl, n. 1841",1
A3224,"Lang, Carl, 1841-","Lang, Karl (1841- ).",1
A3225,"Zilken, Franciscus, 1882-","Zilken, Franciscus, 1882-",1
A3225,"Zilken, Franciscus, 1882-","Zilken, Franciscus 1882-",1
A3225,"Zilken, Franciscus, 1882-",Franciscuv Zilken,1
A3225,"Zilken, Franciscus, 1882-",Franciscks Zilhen,1
A3225,"Zilken, Franciscus, 1882-",Franciscus Zilken,1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906","Hultsch, Federico",1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906","Hultsch, F. (Friedrich), 1833-1906",1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906","Hultsch, Friedrich",1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906","Hultsch, Friedrich Otto, 1833-1906",1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906",Friedrich Hultsch deutscher Klassischer Philologe und Mathematikhistoriker,1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906","Hultsch, Fridericus 1833-1906",1
A3226,"Hultsch, Fridericus (Friedrich Otto), 1833-1906","Hultsch, Friedrich, 1833-1906",1
A3227,"Larroumet, Gustave","Larroumet, Gustave, 1852-",1
A3227,"Larroumet, Gustave","Larroumlt, Gustane, 1852-1903",1
A3227,"Larroumet, Gustave",Gustave Larroumet,1
A3227,"Larroumet, Gustave","Larroumet, Gostave, 1852-1903",1
A3227,"Larroumet, Gustave","Larroumet, Gustave, 1852-1903",1
A3228,"Wohlrab, Martin, 1834-1913","Wohlrab, M. 1834-1913",1
A3228,"Wohlrab, Martin, 1834-1913",Martin Wohlrab,1
A3228,"Wohlrab, Martin, 1834-1913","Wohlrab, Martin. (1834-1913)",1
A3228,"Wohlrab, Martin, 1834-1913","Wohlrab, M. (Martinus), 1834-1913",1
A3228,"Wohlrab, Martin, 1834-1913","Wohlrab, Martin, 1834-1913",1
A3228,"Wohlrab, Martin, 1834-1913","Wohlrab, Martin",1
A3229,"Koeberlin, Alfred","Köberlin, Alfred, 18..-....",1
A3229,"Koeberlin, Alfred","Köberlin, Alfred",1
A3229,"Koeberlin, Alfred","Köberlin, Alfred 1861-1902",1
A3229,"Koeberlin, Alfred",Alfred Köberlin,1
A3230,"Wachtler, Hans","Wachtler, Hans 1872-",1
A3230,"Wachtler, Hans",Hans Wachtler professeur de lycée et philologue classique allemand,1
A3230,"Wachtler, Hans","Wachtler, Hans, 1872-1960",1
A3230,"Wachtler, Hans",Ioannes Wachtler,1
A3232,"Schonack, Wilhelm, 1885-","Schonack, Wilhelm",1
A3232,"Schonack, Wilhelm, 1885-",Wilhelm Schonack,1
A3232,"Schonack, Wilhelm, 1885-","Schonack, Wilhelm, n. 1885",1
A3232,"Schonack, Wilhelm, 1885-","Schonack, Wilhelm, 18..-19..",1
A3233,"Köchly, Hermann, 1815-1876",Hermann Köchly,1
A3233,"Köchly, Hermann, 1815-1876","Köchly, H. (Hermann), 1815-1876",1
A3233,"Köchly, Hermann, 1815-1876","Koechly, Hermann 1815-1876",1
A3233,"Köchly, Hermann, 1815-1876","Koechly, Hermann August Theodor 1815-1876",1
A3233,"Köchly, Hermann, 1815-1876","Köchly, Hermann August Theodor",1
A3233,"Köchly, Hermann, 1815-1876","Köchly, Hermann, 1815-1876",1
A3233,"Köchly, Hermann, 1815-1876","Köchly, H. (Hermann August Theodor)",1
A3234,"Flemisch, Michael, 1873-","Flemisch, Michael, 1873-",1
A3234,"Flemisch, Michael, 1873-",Michael Flemisch,1
A3234,"Flemisch, Michael, 1873-","Flemisch, Michael g. 1873",1
A3234,"Flemisch, Michael, 1873-","Flemisch, Michael, 1873-....",1
A3234,"Flemisch, Michael, 1873-","Flemisch, Michael",1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-","Nauck, Carl Wilhelm",1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-","Nauck, Karl Wilhelm.",1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-",Carl Nauck deutscher Klassischer Philologe und Gymnasialdirektor,1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-","Nauck, Carl Wilhelm (1813-)",1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-","Nauck, Carl Wilhelm, 1813-1890",1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-","Nauck, Carl",1
A3237,"Peerlkamp, Petrus Hofman, 1786-1865","Peerlkamp, Petrus Hofman.",1
A3237,"Peerlkamp, Petrus Hofman, 1786-1865",Petrus Hofman Peerlkamp Nederlands literatuurhistoricus (1786-1865),1
A3237,"Peerlkamp, Petrus Hofman, 1786-1865","Peerlkamp, Petrus Hofman, 1786-1865",1
A3237,"Peerlkamp, Petrus Hofman, 1786-1865","Peerlkamp, Pieter Hofmann, 1786-1865",1
A3237,"Peerlkamp, Petrus Hofman, 1786-1865","Hofman Peerlkamp, Petrus, 1786-1865",1
A3238,"Drosihn, Friedrich, -1871","Drosihn, Fridericus",1
A3238,"Drosihn, Friedrich, -1871",Friedrich Drosihn,1
A3238,"Drosihn, Friedrich, -1871","Drosihn, Friedrich, -1871",1
A3238,"Drosihn, Friedrich, -1871","Drosihn, Friedrich ....-1871",1
A3239,"Müller, Moritz, 1816-1895",Moritz Müller deutscher Publizist und Unternehmer (1816-1895),1
A3239,"Müller, Moritz, 1816-1895",Moritz Müller deutscher Puilizist und Unternehmer (1816-1895),1
A3239,"Müller, Moritz, 1816-1895",Moritz Müller deutscher Publizisw und Unternehmer (1816-1895),1
A3239,"Müller, Moritz, 1816-1895","Müller, Moritz, 1816-1895",1
A3239,"Müller, Moritz, 1816-1895","Müller, Moritz, 1816-1895",1
A3240,"Türk, Gustav, 1854-1914","Türk, Gustav 1854-1914",1
A3240,"Türk, Gustav, 1854-1914","Türk, G. (Gustav), 1854-",1
A3240,"Türk, Gustav, 1854-1914","Türk, Gustav",1
A3240,"Türk, Gustav, 1854-1914","Türk, Gustav, 1854-",1
A3240,"Türk, Gustav, 1854-1914","Türk, Gustav, 1854-1914",1
A3242,"Gelzer, Heinrich, 1847-1906","Gelzer, Heinrich",1
A3242,"Gelzer, Heinrich, 1847-1906","Gelzer, Heinrich (Heinrich Karl Guido), 1847-1906",1
A3242,"Gelzer, Heinrich, 1847-1906","Gelzer, Heinrich Karl Guido, 1847-1906",1
A3242,"Gelzer, Heinrich, 1847-1906","Gelzer, H. 1847-1906 Heinrich",1
A3242,"Gelzer, Heinrich, 1847-1906",Heinrich Gelzer,1
A3242,"Gelzer, Heinrich, 1847-1906","Gelzer, Johann Heinrich",1
A3244,"Carter, Jesse Benedict, 1872-1917","Carter, Jesse Benedict",1
A3244,"Carter, Jesse Benedict, 1872-1917",Jesse Benedict Carter Amerpcak classical philologist and religious studies scholar,1
A3244,"Carter, Jesse Benedict, 1872-1917",Jesse Benedict Carter American classical phalologist and religious studies scholar,1
A3244,"Carter, Jesse Benedict, 1872-1917",Jesse Bcnedict Cartec American classical philologist and religious studies scholar,1
A3244,"Carter, Jesse Benedict, 1872-1917",Jesse Benedict Carter American classical philologist and religious studies scholar,1
A3244,"Carter, Jesse Benedict, 1872-1917",Jesse Benedict Cartes American classical philologist and religious studies scholar,1
A3245,"Alexander, of Lycopolis","Alexander, Lycopolitanus, ca. 300",1
A3245,"Alexander, of Lycopolis","Alexander Lycopolitanus, sec. IV",1
A3245,"Alexander, of Lycopolis","Alexandre, de Lycopolis",1
A3245,"Alexander, of Lycopolis",Alexander Lycopolitanus.,1
A3245,"Alexander, of Lycopolis","Alexandre de Lycopolis, 02..-03..",1
A3246,"Wachsmuth, Curt, 1837-1905","Wachsmuth, Kurt",1
A3246,"Wachsmuth, Curt, 1837-1905","Wachsmuth, Curt",1
A3246,"Wachsmuth, Curt, 1837-1905","Wachsmuth, C.",1
A3246,"Wachsmuth, Curt, 1837-1905","Wachsmuth, Kurt, 1837-1905",1
A3246,"Wachsmuth, Curt, 1837-1905",Kurt Wachsmuth,1
A3247,"Stangl, Thomas, 1854-1921","Stangl, Thomas 1854-1922",1
A3247,"Stangl, Thomas, 1854-1921",Thomas Stangl,1
A3247,"Stangl, Thomas, 1854-1921",Thomas Stangl philologue allemand,1
A3247,"Stangl, Thomas, 1854-1921",ehomas Stangl philologue allemand,1
A3247,"Stangl, Thomas, 1854-1921",Thomas Stangl philolwgue allemand,1
A3248,"Preisendanz, Karl, 1883-1968",Karl Preisendanz,1
A3248,"Preisendanz, Karl, 1883-1968","Preisendanz, Karl, 1838-1968",1
A3248,"Preisendanz, Karl, 1883-1968","Preisendanz, Karl Lebrecht",1
A3248,"Preisendanz, Karl, 1883-1968","Preisendanz, Karl (Karl Lebrecht), 1883-1968",1
A3248,"Preisendanz, Karl, 1883-1968","Preisendanz, Karl",1
A3248,"Preisendanz, Karl, 1883-1968","Preisendanz, Karl, 1883-1966",1
A3249,"Graux, Charles Henri, 1852-1882","Graux, Charles, 1852-1882",1
A3249,"Graux, Charles Henri, 1852-1882",Charles Henri Graux,1
A3249,"Graux, Charles Henri, 1852-1882","Graux, Ch. (Charles), 1852-1882",1
A3249,"Graux, Charles Henri, 1852-1882","Graux, Ch 1852-1882",1
A3249,"Graux, Charles Henri, 1852-1882","Graux, Charles",1
A3252,"Klotz, Reinhold, 1807-1870","Klotz, Reinhold",1
A3252,"Klotz, Reinhold, 1807-1870","Klotz, Reinhold, 1807-1870",1
A3252,"Klotz, Reinhold, 1807-1870",Reinhold Klotz,1
